Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Bowmore 18years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0843_2soZN6XQHH8FaeTHY-small.jpg,AuceZm8g2ZbQvBAbf,AuceZm8g2ZbQvBAbf,646,Bowmore 18years (0.7l),26180,Fl,fl,Fl,,0.7l,0.7
Bowmore 25years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0843_mjKLqXGrY2u63pint-small.jpg,nymkrcygkD7jbNJWk,nymkrcygkD7jbNJWk,647,Bowmore 25years (0.7l),26181,Fl,fl,Fl,,0.7l,0.7
Bruichladdich Classic Laddie (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0843_dzn4i5bAJnAZjjrSm-small.jpg,MMK8QDfee43P8ewh6,MMK8QDfee43P8ewh6,660,Bruichladdich Classic Laddie (0.7l),26187,Fl,fl,Fl,,0.7l,0.7
Bruichladdich Octomore 14.1 (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0844_hnQSGHcrvFMRRdGmS-small.jpg,P3EocsW92f4LDTySS,P3EocsW92f4LDTySS,661,Bruichladdich Octomore 14.1 (0.7l),26193,Fl,fl,Fl,,0.7l,0.7
Bruichladdich Octomore 14.2 (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0844_r88QN8edvZ3C27R8K-small.jpg,7sfo6RRcRFDfwZxwR,7sfo6RRcRFDfwZxwR,662,Bruichladdich Octomore 14.2 (0.7l),26235,Fl,fl,Fl,,0.7l,0.7
Buffalo Trace (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0845_49tH4ne523jvWbtAn-small.jpg,j8a2KiqiRnyyFrfnA,j8a2KiqiRnyyFrfnA,669,Buffalo Trace (0.7l),26028,Fl,fl,Fl,,0.7l,0.7
Bulleit 10years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0845_GLzqtEYcLQK9fn7uu-small.jpg,qAJ5bEtk3SopP3XrM,qAJ5bEtk3SopP3XrM,671,Bulleit 10years (0.7l),26034,Fl,fl,Fl,,0.7l,0.7
Bulleit Bourbon (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1046_QJp5bwPFHsqw6ghmn-small.png,vjkJMJDd2SkW7Wb6W,vjkJMJDd2SkW7Wb6W,672,Bulleit Bourbon (0.7l),26032,Fl,fl,Fl,,0.7l,0.7
Bunnahabhain 12years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0845_kTt7eS8dFoDSzJMHx-small.jpg,ArqQn5T3gmzMnfxrn,ArqQn5T3gmzMnfxrn,680,Bunnahabhain 12years (0.7l),26205,Fl,fl,Fl,,0.7l,0.7
Bushmills 10years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0845_7KsRYP7sZ8kW6AyQd-small.jpg,CeoELZTmzA4sJsqt3,CeoELZTmzA4sJsqt3,739,Bushmills 10years (0.7l),26083,Fl,fl,Fl,,0.7l,0.7
