Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Pere Ventura - Vintage Gran Reserva Rosé (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0818_Fh9KNNsuaHrSEy4Rq-small.jpeg,RZSwTJkAZ2Hs8p8J8,RZSwTJkAZ2Hs8p8J8,3461,Pere Ventura - Vintage Gran Reserva Rosé (0.75l),29021,Fl,fl,Fl,,0.75l,0.75
Pizzalovers - Lambrusco Frizzante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0853_qw4j8ghJZQfprpM2v-small.jpeg,Znh7nyq5zqwwEQgi4,Znh7nyq5zqwwEQgi4,3503,Pizzalovers - Lambrusco Frizzante (0.75l),28095,Fl,fl,Fl,,0.75l,0.75
Puklavec Family Wines - Sparkling (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0821_kG2w35gGgae6fSBRn-small.jpeg,8TsB8snJ7BXJmDht7,8TsB8snJ7BXJmDht7,3584,Puklavec Family Wines - Sparkling (0.75l),29045,Fl,fl,Fl,,0.75l,0.75
"Rotkäppchen Mild (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1031_bYsfbus3egvntnZwR-small.jpeg,GsStbC8xPwqcqz9WP,GsStbC8xPwqcqz9WP,3867,"Rotkäppchen Mild (0,75l)",27076,Fl,fl,Fl,,"0,75l",0.75
Rotkäppchen Sekt Alkoholfrei (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0825_aRSY3GQToMFF9yvsT-small.jpeg,9hsWM9eBTd9faCtpi,9hsWM9eBTd9faCtpi,3868,Rotkäppchen Sekt Alkoholfrei (0.2l),27063,Ki (12 Fl),ki,Ki (12 Fl),,0.2l,0.2
Rotkäppchen Sekt Rosé trocken (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0825_JWgtmNuepCpYEyuRA-small.jpeg,mBHmCibfL6EqAJj7s,mBHmCibfL6EqAJj7s,3869,Rotkäppchen Sekt Rosé trocken (0.75l),27045,Fl,fl,Fl,,0.75l,0.75
"Rotkäppchen Sekt alkoholfrei 0,75l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0826_CuWM7oD6opuHpa4wz-small.jpeg,rrWpf3e8Yor6hfxvT,rrWpf3e8Yor6hfxvT,3870,"Rotkäppchen Sekt alkoholfrei 0,75l",27069,Flasche (0.75 Liter),flasche,Flasche (0.75 Liter),,"0,75l",0.75
Rotkäppchen Sekt halbtrocken (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0827_ggutHyr9uMKhZ28BL-small.jpeg,mMbiscpZLnkpXQt2R,mMbiscpZLnkpXQt2R,3871,Rotkäppchen Sekt halbtrocken (0.2l),27043,Fl,fl,Fl,,0.2l,0.2
Rotkäppchen Sekt halbtrocken (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0828_nMH3Xu3tNJ3Eapaud-small.jpeg,QKiFSJWAyaCGKCyN8,QKiFSJWAyaCGKCyN8,3872,Rotkäppchen Sekt halbtrocken (0.75l),27044,Fl,fl,Fl,,0.75l,0.75
Rotkäppchen Sekt trocken (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0829_zfwzx2FyNG66a2CFM-small.jpeg,oLQftr34cWbBF6SYZ,oLQftr34cWbBF6SYZ,3873,Rotkäppchen Sekt trocken (0.2l),27041,Fl,fl,Fl,,0.2l,0.2
