Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Stolichnaya Vodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1134_XJWfkvtawgPE8upZ2-small.png,nPrke77bjK2w5tgok,nPrke77bjK2w5tgok,4244,Stolichnaya Vodka (1l),25070,Fl,fl,Fl,,1l,1
Three Sixty Energy (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231207-1217_zSK92HZMsvHobjQR6-small.jpeg,mFMjEvNhHWTbPx7Wd,mFMjEvNhHWTbPx7Wd,4453,Three Sixty Energy (0.25l),25100,Ki (12 Fl),ki,Ki (12 Fl),,0.25l,0.25
Three Sixty Vodka (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2156_j4EqtYdJ6WNfxR8nr-small.jpg,4BKY85tyrJFnj6AgF,4BKY85tyrJFnj6AgF,4454,Three Sixty Vodka (0.5l),25022,Fl,fl,Fl,,0.5l,0.5
Three Sixty Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2156_qzjdxTitfYJevTMpm-small.jpg,xShPoDZCbNAGqvMK4,xShPoDZCbNAGqvMK4,4455,Three Sixty Vodka (0.7l),25023,Fl,fl,Fl,,0.7l,0.7
Three Sixty Vodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2157_rMNMDd8tzbCDkgnSi-small.jpg,JkP5YLSEvBHjZPcSk,JkP5YLSEvBHjZPcSk,4456,Three Sixty Vodka (1l),25024,Fl,fl,Fl,,1l,1
Three Sixty Vodka + Energy (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231207-1220_bqgYRKsmeamaeursN-small.jpeg,8Mku7Hf2RrHKhTpnh,8Mku7Hf2RrHKhTpnh,4457,Three Sixty Vodka + Energy (0.33l),25116,Ki (12 Fl),ki,Ki (12 Fl),,0.33l,0.33
Three Sixty Vodka Black 42 (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2157_FPxdkBKvSXAtKsqHp-small.jpg,tf8gwj59DgTbStMcH,tf8gwj59DgTbStMcH,4458,Three Sixty Vodka Black 42 (1l),25025,Fl,fl,Fl,,1l,1
Vodka Hausmarke (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220902-1915_6XdmjP2Mk3BwZxhrF-small.jpg,MwyYR6AQgurYDeMJE,MwyYR6AQgurYDeMJE,4711,Vodka Hausmarke (1l),25001,Fl,fl,Fl,,1l,1
Vodka Melon (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-1450_y8ABJ5aApYCt9ZPXw-small.png,QbmsL48oTEa3LocT5,QbmsL48oTEa3LocT5,4712,Vodka Melon (0.7l),25101,Fl,fl,Fl,,0.7l,0.7
Vox Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2157_8eHoxsmTFNcGQBtv4-small.jpg,Bw4XGcxeThgu6oB7W,Bw4XGcxeThgu6oB7W,4728,Vox Vodka (0.7l),25078,Fl,fl,Fl,,0.7l,0.7
Wyborowa Vodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1313_HXngPF8Wts6eRowYX-small.jpg,8usZ4eJxMsRunQ6w2,8usZ4eJxMsRunQ6w2,5076,Wyborowa Vodka (1l),25120,Fl,fl,Fl,,1l,1
"Wyborowa Vodka 0,7l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230118-1447_72ehDmAyawCNTBv4t-small.jpg,NtXezeA7kE4HWMpy8,NtXezeA7kE4HWMpy8,5077,"Wyborowa Vodka 0,7l",25132,Flasche,flasche-,Flasche,,"0,7l",0.7
Xellent Swiss Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2158_BSXzkKyNY5PzpvoQy-small.jpg,mrY9c3WwZEvXAfP2S,mrY9c3WwZEvXAfP2S,5081,Xellent Swiss Vodka (0.7l),25084,Fl,fl,Fl,,0.7l,0.7
Zoladkowa de Luxe Wodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240403-0925_CGfSpvPpnQhdR5dDD-small.jpeg,hqGAhLBpFNNRpsuhv,hqGAhLBpFNNRpsuhv,5128,Zoladkowa de Luxe Wodka            (1l),25139,Fl,fl,Fl,,1l,1
"Zoladkowa de luxe 0,7",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230118-1530_tuNThh8dssZP4afPk-small.jpg,zfLJzZKRDg77abLcZ,zfLJzZKRDg77abLcZ,5129,"Zoladkowa de luxe 0,7",25131,Flasche,flasche,Flasche,,,
Zubrowka Vodka mit Bisongras (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1943_g6Gcvh3ALoiDMfTmu-small.jpg,ZaMqhDGi8zovJSHBi,ZaMqhDGi8zovJSHBi,5133,Zubrowka Vodka mit Bisongras (0.7l),25121,Fl,fl,Fl,,0.7l,0.7
