Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Boar Blackforest Premium Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0920_nhvHB5mHRSbwsMQ9n-small.jpg,GJHoZczx9p2KvYhKj,GJHoZczx9p2KvYhKj,551,Boar Blackforest Premium Dry Gin (0.5l),12141,Fl,fl,Fl,,0.5l,0.5
Bobby's Schiedam Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0921_b3x9bGJCyiXS44mPE-small.jpg,GDzF36pg7PRQETJMZ,GDzF36pg7PRQETJMZ,552,Bobby's Schiedam Dry Gin (0.7l),12076,Fl,fl,Fl,,0.7l,0.7
Bols Zeer Oude Genever (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0932_NH6cwv2L6nvX6frto-small.jpeg,EPuePBQnoWSMmz9iK,EPuePBQnoWSMmz9iK,611,Bols Zeer Oude Genever (1l),12192,Fl,fl,Fl,,1l,1
Bombay Bramble (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0933_rpWPY5RNAm3aq4Mqf-small.jpeg,hBR95YRcDYzoiesko,hBR95YRcDYzoiesko,612,Bombay Bramble (0.7l),12201,Fl,fl,Fl,,0.7l,0.7
Bombay Bramble (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1346_PHLKucwHhCCMpCgQs-small.jpg,ojELo4rb5dwzj32yT,ojELo4rb5dwzj32yT,613,Bombay Bramble (1l),12178,Fl,fl,Fl,,1l,1
"Bombay Citron Pressé (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230605-1229_8qw49ZfL8z8NXvrF8-small.jpeg,KTu4P69SWi2bLCx3P,KTu4P69SWi2bLCx3P,614,"Bombay Citron Pressé (0,7l)",12243,Flasche,flasche,Flasche,,"0,7l",0.7
Bombay Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0902_4FoTwW3hyNyRsDh3P-small.jpg,G58XcjguegX6f32ze,G58XcjguegX6f32ze,615,Bombay Dry Gin (0.7l),12017,Fl,fl,Fl,,0.7l,0.7
Bombay Dry Gin (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0902_2KKCfPTzyFXkABE56-small.jpg,qbMQsPF9qWsKW3bfq,qbMQsPF9qWsKW3bfq,616,Bombay Dry Gin (1l),12018,Fl,fl,Fl,,1l,1
Bombay Premier Cru (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0934_uaDAnu8HpQDTYLdkd-small.jpg,rT9fLA7EFHQG7T995,rT9fLA7EFHQG7T995,617,Bombay Premier Cru (0.7l),12196,Fl,fl,Fl,,0.7l,0.7
Bombay Sapphire (0.05l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0652_p6QW8ECT6kXrzixi9-small.jpg,bTqigHnGuSqAT3kXM,bTqigHnGuSqAT3kXM,618,Bombay Sapphire (0.05l),12010,Fl,fl,Fl,,0.05l,0.05
Bombay Sapphire (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0653_cWmdBGTbhSdwMMz28-small.jpg,NbGta3GqLBHbtiT54,NbGta3GqLBHbtiT54,619,Bombay Sapphire (0.5l),12011,Fl,fl,Fl,,0.5l,0.5
