Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Markus Meier - ""GG"" Riesling Steinbach (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-0958_fxYRf55qSu24RRbcu-small.png,5fk2narnhozgtbTLt,5fk2narnhozgtbTLt,2724,"Markus Meier - ""GG"" Riesling  Steinbach (0.75l)",30154,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""GG"" Silvaner (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-0959_LvH8mHguERiyXFuxr-small.png,mskm6kNbJEivyqBf5,mskm6kNbJEivyqBf5,2726,"Markus Meier - ""GG"" Silvaner (0.75l)",30155,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""GG"" Spätburgunder (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-0959_7dLba7qAswRsth4bD-small.png,2gsHm4dCKFTSCNW3p,2gsHm4dCKFTSCNW3p,2727,"Markus Meier - ""GG"" Spätburgunder (0.75l)",30159,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""GG"" Weißburgunder Reifenstein (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1000_Jvuywq23dNkM7nJZW-small.png,ohYiygzcW56eKZCJ9,ohYiygzcW56eKZCJ9,2728,"Markus Meier - ""GG"" Weißburgunder Reifenstein (0.75l)",30158,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Herzstück"" Chardonnay SIGNATURE LIMITIERT (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1001_XjeiHwrsKHPck6EqB-small.png,yNR6TnXPmEeWG5i3i,yNR6TnXPmEeWG5i3i,2729,"Markus Meier - ""Herzstück"" Chardonnay SIGNATURE LIMITIERT (0.75l)",30162,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Meisterwerk"" Silvaner Signature LIMITIERT (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1001_S49CfLXQpwsaM33RF-small.png,cgR8dmuSmfZ3x2Q2H,cgR8dmuSmfZ3x2Q2H,2730,"Markus Meier - ""Meisterwerk"" Silvaner Signature LIMITIERT (0.75l)",30161,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Philosophie"" Rosé Frühburgunder Signature LIMITIERT (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1002_4uqyAhdSPsGh3vWiJ-small.png,4NF875kP6HxYwFDK8,4NF875kP6HxYwFDK8,2731,"Markus Meier - ""Philosophie"" Rosé Frühburgunder Signature LIMITIERT (0.75l)",30163,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Poesie"" Cabernet Dorsa Signature LIMITIERT (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1002_vpypjvYzgX7q9Qgba-small.png,aMQ4dR5qAv6nYYtZR,aMQ4dR5qAv6nYYtZR,2732,"Markus Meier - ""Poesie"" Cabernet Dorsa Signature LIMITIERT (0.75l)",30164,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Reifenstein"" Traminer Spätlese (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1004_mAFPX2gyZ4WCc3b6r-small.png,kZsper4zhDRZdgXLD,kZsper4zhDRZdgXLD,2733,"Markus Meier - ""Reifenstein"" Traminer Spätlese (0.75l)",30201,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Reifenstein"" Weißburgunder (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1004_osrrLuphZQu6S383j-small.png,xrxECdXgzHzQ6uFfh,xrxECdXgzHzQ6uFfh,2734,"Markus Meier - ""Reifenstein"" Weißburgunder (0.75l)",30172,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Schlossstück"" Zweigelt (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1005_PQrgMhWAEqDBmy3WX-small.png,NiJ3CmJAuEZPF4prB,NiJ3CmJAuEZPF4prB,2736,"Markus Meier - ""Schlossstück"" Zweigelt (0.75l)",30204,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Sonnenberg"" Domina (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1006_htkmhWHCrxiF6dfss-small.png,swPty6KXjj89M2tXD,swPty6KXjj89M2tXD,2737,"Markus Meier - ""Sonnenberg"" Domina (0.75l)",30202,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Sonnenberg"" Domina Rosé (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1006_vCGW6vBcbTsy9rypd-small.png,xmYmf6oKyhConwWXw,xmYmf6oKyhConwWXw,2738,"Markus Meier - ""Sonnenberg"" Domina Rosé (0.75l)",30153,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Sonnenberg"" Silvaner (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1007_MPkbLJ7a6sxKo3a5j-small.png,6wiqrw28AZ8TqRD8g,6wiqrw28AZ8TqRD8g,2739,"Markus Meier - ""Sonnenberg"" Silvaner (0.75l)",30173,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Spritz"" (1.0l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1202_qCpypXCuQDDJmdKAx-small.jpeg,pd6s3avTBMEfNcfMr,pd6s3avTBMEfNcfMr,2740,"Markus Meier - ""Spritz"" (1.0l)",30325,Flasche (1 Liter),flasche,Flasche (1 Liter),,1.0l,1.0
"Markus Meier - ""Steinbach"" Rieslaner AL (0.375l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1202_n9brsFjWvbpyoMeAC-small.jpeg,4vhqSFmuQdSwwt9Ch,4vhqSFmuQdSwwt9Ch,2741,"Markus Meier - ""Steinbach"" Rieslaner AL (0.375l)",30200,Fl,fl,Fl,,0.375l,0.375
"Markus Meier - ""Steinbach"" Riesling (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1009_7AYrRpo39dafMtJDg-small.png,uXWG2QsouTZgnaBcw,uXWG2QsouTZgnaBcw,2742,"Markus Meier - ""Steinbach"" Riesling (0.75l)",30152,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Steinbach"" Riesling Spätlese (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1008_Z9XvqaAZAQywooEqz-small.png,NdgRsJ7PQBWWcjvWj,NdgRsJ7PQBWWcjvWj,2743,"Markus Meier - ""Steinbach"" Riesling Spätlese (0.75l)",30196,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Steinbach"" Scheurebe Spätlese (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1008_RHbycyJmFfuDHbC6T-small.png,cJfCguKkub2puc3YH,cJfCguKkub2puc3YH,2744,"Markus Meier - ""Steinbach"" Scheurebe Spätlese (0.75l)",30197,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - ""Steinbach"" Spätburgunder (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1009_mxbDXviBX5P4qT4Pr-small.png,7ii2XXoqRoxNNHToa,7ii2XXoqRoxNNHToa,2745,"Markus Meier - ""Steinbach"" Spätburgunder (0.75l)",30199,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Altfränkischer Satz (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1010_RxhJr2EYEaKHkpvAQ-small.png,XoJ3TazZwq8cCCyjL,XoJ3TazZwq8cCCyjL,2746,Markus Meier - Altfränkischer Satz (0.75l),30253,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Bacchus (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-1147_fnrsert92eMApyghH-small.jpg,6uKwZJcrECxhS4MKo,6uKwZJcrECxhS4MKo,2747,Markus Meier - Bacchus (1l),30188,Fl,fl,Fl,,1l,1
Markus Meier - Bar Chiara Rosé (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1203_FffpxyaE9TWQ5E7sn-small.jpeg,Hd6Auq3Gg8cuzbTRf,Hd6Auq3Gg8cuzbTRf,2748,Markus Meier - Bar Chiara Rosé (0.75l),30266,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Bar Chiara Weiß (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1203_i3t5tSmvjeMDaMmJD-small.jpeg,JqiPioCazEPTgETFi,JqiPioCazEPTgETFi,2749,Markus Meier - Bar Chiara Weiß (0.75l),30267,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Best of Bacchus ""Australian Cuvee"" (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1203_wuToBBDRm8M4Di7aN-small.jpeg,ZsSpNnKvRHWHqkBh4,ZsSpNnKvRHWHqkBh4,2750,"Markus Meier - Best of Bacchus ""Australian Cuvee"" (0.75l)",30182,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Best of Bacchus ""B.o.b."" (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1012_2SMFhPTARqc7ZyZYK-small.png,MnYagDaGZtCehXnT5,MnYagDaGZtCehXnT5,2751,"Markus Meier - Best of Bacchus ""B.o.b.""  (0.75l)",30143,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Best of Bacchus ""Maxim"" (0.75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1204_cf6eNbh2dLNDYuqkT-small.jpeg,b8z9KPhYmbgwjjSQg,b8z9KPhYmbgwjjSQg,2752,"Markus Meier - Best of Bacchus ""Maxim"" (0.75l)",30183,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Chardonnay Gutswein Schlegelflasche (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1204_h5ASmNFxs3yNopJZB-small.jpeg,3coZzNtYX9G34nijC,3coZzNtYX9G34nijC,2754,"Markus Meier - Chardonnay Gutswein Schlegelflasche (0,75l)",30301,Flasche,flasche-,Flasche,,"0,75l",0.75
Markus Meier - Cuba Cuvee / ehem. Sneak Preview (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1016_xT8Qq746sF2hAM6Zd-small.png,swbQeKPQTWuHxrwfz,swbQeKPQTWuHxrwfz,2755,Markus Meier - Cuba Cuvee / ehem. Sneak Preview (0.75l),30142,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Cuvée Rot (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1014_yuHxFsJtnsmnLDsCv-small.png,dsg9h4xkzRPmQFF22,dsg9h4xkzRPmQFF22,2756,Markus Meier - Cuvée Rot (0.75l),30147,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Domina Mini (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1204_kzFJDrDAJj2psQqSX-small.jpeg,9doEqRqZiZerfYbWf,9doEqRqZiZerfYbWf,2757,Markus Meier - Domina  Mini (0.2l),30190,Fl,fl,Fl,,0.2l,0.2
Markus Meier - Flo Cuvée (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1205_6cqv5JXQeXyAwMpYp-small.jpeg,CMcmbth5WNWkjWqHA,CMcmbth5WNWkjWqHA,2758,Markus Meier - Flo Cuvée (0.75l),30255,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Grauburgunder (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1206_HtTe9zWKdw8qgEk7t-small.jpeg,TnEPPWM8cEkQvZFCW,TnEPPWM8cEkQvZFCW,2761,"Markus Meier - Grauburgunder (0,75l)",30288,Fl.,fl,Fl.,,"0,75l",0.75
Markus Meier - Keepers & Cooks Gold Experience (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1206_bpnNy5GHTaZ3zPFrD-small.jpeg,Z66b5dpo3CHQxH48B,Z66b5dpo3CHQxH48B,2763,Markus Meier - Keepers & Cooks Gold Experience (0.75l),30254,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Keepers & Cooks Pink Rosé Experience (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1207_o9ZaMyL6JoHzK9DZJ-small.jpeg,YmNm8DyT53xvjbszs,YmNm8DyT53xvjbszs,2764,Markus Meier - Keepers & Cooks Pink Rosé Experience (0.75l),30211,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Keepers & Cooks Red Experience (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1207_3GXcuxFA2PAShAc8h-small.jpeg,qm9cSMz9LRetQKf9T,qm9cSMz9LRetQKf9T,2765,Markus Meier - Keepers & Cooks Red Experience (0.75l),30212,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Keepers & Cooks Sparkling Experience (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1207_fvgro4H5xhmCRKFxr-small.jpeg,ymDQnJraKCY4QWuJd,ymDQnJraKCY4QWuJd,2766,Markus Meier - Keepers & Cooks Sparkling Experience (0.75l),30213,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Keepers & Cooks White Experience (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1207_jH2DfbKMBpPzPcF69-small.jpeg,J5xjbNKKjzYeqHTSs,J5xjbNKKjzYeqHTSs,2767,Markus Meier - Keepers & Cooks White Experience (0.75l),30210,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Mach1 Cuvee,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240116-0940_drykeEzqAWmGkLTj2-small.jpeg,vHzS4gN9zGF2eNogg,vHzS4gN9zGF2eNogg,2768,Markus Meier - Mach1 Cuvee,30328,Fl,fl,Fl,,,
Markus Meier - Mach1 Secco,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240116-0940_YDe7LLDWpfY5hE2z7-small.jpeg,EN4gs9q9iaGBfdhTg,EN4gs9q9iaGBfdhTg,2769,Markus Meier - Mach1 Secco,30327,Fl,fl,Fl,,,
Markus Meier - Muskateller (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1015_htenoLHKHhn75mjM3-small.png,6rX3XFkcMxX3G8WGA,6rX3XFkcMxX3G8WGA,2771,Markus Meier - Muskateller (0.75l),30176,Fl,fl,Fl,,0.75l,0.75
Markus Meier - NaPizza Cuvee,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1210_AjE3ZJr6eAcpuobdD-small.jpeg,2hZWbkp6rGNmBFREQ,2hZWbkp6rGNmBFREQ,2772,Markus Meier - NaPizza Cuvee,30326,Fl,fl,Fl,,,
Markus Meier - Nitz Cuvée (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1210_weEgwri9KwuPWnLDF-small.jpeg,Dcn5thCTJWyQgcvaJ,Dcn5thCTJWyQgcvaJ,2773,Markus Meier - Nitz Cuvée (0.75l),30180,Fl,fl,Fl,,0.75l,0.75
Markus Meier - Rotling (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-1018_HRvwDydhkzRxgiGqe-small.png,3cFBmWWYknsHth4hj,3cFBmWWYknsHth4hj,2777,Markus Meier - Rotling (0.75l),30146,Fl,fl,Fl,,0.75l,0.75
"Markus Meier - Rotling Mini (0,25l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1211_u8xTXMxHFvtByDLqz-small.jpeg,sB3PNvmKq2T3FmCXr,sB3PNvmKq2T3FmCXr,2778,"Markus Meier - Rotling Mini (0,25l)",30285,Flasche,flasche,Flasche,,"0,25l",0.25
