Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Fever-Tree Wild Berry (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0930_43RtAoaBko8umWtkt-small.jpg,srJ5sjRcdTE6ANWaK,srJ5sjRcdTE6ANWaK,1473,Fever-Tree Wild Berry (0.2l),4110,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Fever-Tree Wild Berry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230304-0800_a5fyLHjBZkHi6XaJE-small.jpg,HaNrqjPeTdcg8xRgu,HaNrqjPeTdcg8xRgu,1474,Fever-Tree Wild Berry (0.75l),4104,Krt (6 Fl),krt,Krt (6 Fl),,0.75l,0.75
Gentleman's Drinks - Tonic Water (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220615-1330_JxjkryWMmTTXrkgwn-small.png,T679kPezaorHYiEKP,T679kPezaorHYiEKP,1682,Gentleman's Drinks - Tonic Water (0.2l),4001,Ki (20 Fl),ki,Ki (20 Fl),,0.2l,0.2
Goldberg Bitter Lemon (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0945_z47QT3SSa4ePDcF3B-small.png,TGyJL7RQeZFMsdje2,TGyJL7RQeZFMsdje2,1816,Goldberg Bitter Lemon (0.2l),4039,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Goldberg Bitter Lemon (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0944_Di3Ju8abmmy4EXMAJ-small.png,KiC5BfBxJ6J39J9NH,KiC5BfBxJ6J39J9NH,1817,Goldberg Bitter Lemon (1l),4070,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Goldberg Ginger Ale (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0950_4o2mTbA2KTRo8n6vL-small.jpg,hzHQPsbrxjyBKWfTF,hzHQPsbrxjyBKWfTF,1819,Goldberg Ginger Ale (0.2l),4040,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Goldberg Ginger Ale (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0950_uczEg3og8bDrm2pYG-small.png,gcso7cqt4eXETKwXr,gcso7cqt4eXETKwXr,1820,Goldberg Ginger Ale (1l),4071,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Goldberg Ginger Beer (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0951_6eFjDonhydPaLoenP-small.jpg,DjdLyL8ySKZw8nBb2,DjdLyL8ySKZw8nBb2,1821,Goldberg Ginger Beer (0.2l),4041,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Goldberg Hibiscus Tonic (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0952_NiuMp3nWCvRAriiYY-small.jpg,mpxo65Y3uw8fvk2nK,mpxo65Y3uw8fvk2nK,1822,Goldberg Hibiscus Tonic (0.2l),4043,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
"Goldberg Mediterranean Tonic (0,20l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231125-1001_xb9wfAnbR5duNApTp-small.jpeg,gRFw6GsXfkdoReB32,gRFw6GsXfkdoReB32,1823,"Goldberg Mediterranean Tonic (0,20l)",4131,Ki (24 Fl),kiste,Ki (24 Fl),,"0,20l",0.20
"Goldberg Pink Grapefruit (0,2l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230606-1227_MBMjdaiXRfh5iNuY2-small.jpeg,Q5KXZqyA2xuB3ft3N,Q5KXZqyA2xuB3ft3N,1824,"Goldberg Pink Grapefruit (0,2l)",4130,Kiste,kiste-,Kiste,,"0,2l",0.2
Goldberg Tonic Water (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0950_xs6MpZQiawowquAj9-small.jpg,LJShLAmzheTSSSDuE,LJShLAmzheTSSSDuE,1828,Goldberg Tonic Water (0.2l),4038,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
