Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Hine Rare VSOP (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230616-1126_bhuZiYpkCYqXwzy54-small.jpg,y3dntxBt3fNJxzqfT,y3dntxBt3fNJxzqfT,2088,Hine Rare VSOP (0.7l),11018,Fl,fl,Fl,,0.7l,0.7
Lepanto Solera Gran Reserva (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230616-1126_fJRE3YkFqmcEA9ib7-small.jpg,YHoEsBotn9m2YxfsN,YHoEsBotn9m2YxfsN,2552,Lepanto Solera Gran Reserva (0.7l),11047,Fl,fl,Fl,,0.7l,0.7
Martell Cordon Bleu (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230616-1126_DAyij3sCxQxn4fww6-small.jpg,QHvtCKP7EQ4FbKD5b,QHvtCKP7EQ4FbKD5b,2809,Martell Cordon Bleu (0.7l),11023,Fl,fl,Fl,,0.7l,0.7
Martell VS (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-1134_WGi4zwekCguS34wTT-small.jpg,KbEgN6rJsTqdxEB3N,KbEgN6rJsTqdxEB3N,2810,Martell VS (0.7l),11021,Fl,fl,Fl,,0.7l,0.7
Martell VSOP (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230616-1126_LhJNnF55biPMhvanJ-small.jpg,ifgHK4ydtELkP7aju,ifgHK4ydtELkP7aju,2811,Martell VSOP (0.7l),11022,Fl,fl,Fl,,0.7l,0.7
Martell XO (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1352_dGPtobeQB87FZy6W8-small.jpeg,cGbATSqwM2odJ3Jno,cGbATSqwM2odJ3Jno,2812,Martell XO (0.7l),11024,Fl,fl,Fl,,0.7l,0.7
Metaxa 12 Stern (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1353_YtWFsncipKcmHfcrX-small.jpeg,sPTpPzeXJrzaYjWqB,sPTpPzeXJrzaYjWqB,2875,Metaxa 12 Stern (0.7l),11058,Fl,fl,Fl,,0.7l,0.7
Metaxa 5 Stern (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1353_N8M2vxfmdQjJizQJf-small.jpeg,4hfjscXJxvcEtCXKH,4hfjscXJxvcEtCXKH,2876,Metaxa 5 Stern (0.7l),11054,Fl,fl,Fl,,0.7l,0.7
Metaxa 7 Stern (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0859_5DRuyDxiAfMv8RWBE-small.jpg,b8wEpZNywdRjYQyke,b8wEpZNywdRjYQyke,2877,Metaxa 7 Stern (0.7l),11055,Fl,fl,Fl,,0.7l,0.7
Metaxa Grand Fine (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1411_pkp8H7JKANFvWoxe2-small.jpg,HGSH6em29nrfShB6E,HGSH6em29nrfShB6E,2878,Metaxa Grand Fine (0.7l),11056,Fl,fl,Fl,,0.7l,0.7
Metaxa Private Reserve (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1411_aTxWhJ78TbeKqQFar-small.jpg,TBiYzEcycYRTqxhiH,TBiYzEcycYRTqxhiH,2879,Metaxa Private Reserve (0.7l),11057,Fl,fl,Fl,,0.7l,0.7
Monnet VSOP (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-1236_ErjhuKCHajWbwhMdF-small.png,s77XgPfiYzYtq9QCx,s77XgPfiYzYtq9QCx,3142,Monnet VSOP (0.7l),11020,Fl,fl,Fl,,0.7l,0.7
"Osborne 103 ""Etiqueta Blanca"" (0.7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0900_WbbxQkMjKi9gz9Ymj-small.jpg,BkqtDqAmcXuqZNePM,BkqtDqAmcXuqZNePM,3371,"Osborne 103 ""Etiqueta Blanca"" (0.7l)",11045,Fl,fl,Fl,,0.7l,0.7
Osborne Veterano (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0900_eacgN4WM2epdkKCPf-small.jpg,AQafbczbZfs3He8qN,AQafbczbZfs3He8qN,3373,Osborne Veterano (0.7l),11043,Fl,fl,Fl,,0.7l,0.7
