Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Underberg (0.02l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1219_rFWCs5RBdW9ZrwBmJ-small.jpg,qvNp6wtBuDhfFmra2,qvNp6wtBuDhfFmra2,4529,Underberg (0.02l),16132,Ki (12 Fl),ki,Ki (12 Fl),,0.02l,0.02
Underberg (0.02l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1220_rFoyw9jtfe6aeMYNo-small.jpg,DKsg5zvEMG3Y893dH,DKsg5zvEMG3Y893dH,4528,Underberg (0.02l),16143,Karton,fass,Karton,,0.02l,0.02
Van Dolft Eierlikör (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1221_uqtjvBAczd5egDvE3-small.jpg,2au7zrN29LkEmSHBx,2au7zrN29LkEmSHBx,4606,Van Dolft Eierlikör (0.7l),16107,Fl,fl,Fl,,0.7l,0.7
Vedrenne Creme de Framboise (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1221_EuJi4WS9vjewr7Dez-small.jpg,stqkZmg4XkQago4fE,stqkZmg4XkQago4fE,4608,Vedrenne Creme de Framboise (0.7l),16067,Fl,fl,Fl,,0.7l,0.7
Vedrenne Creme de Mure (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2052_aoSPYxGuqzqFHrhti-small.jpg,GGz22mNhbaawYD4t4,GGz22mNhbaawYD4t4,4609,Vedrenne Creme de Mure (0.7l),16068,Fl,fl,Fl,,0.7l,0.7
Vedrenne Pampelmousse (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1222_wnkkdNAjidBoG7QWX-small.jpg,WXcGs2wvL7dSJ5KWE,WXcGs2wvL7dSJ5KWE,4610,Vedrenne Pampelmousse (0.7l),16147,Fl,fl,Fl,,0.7l,0.7
Vedrenne Supercassis (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1222_rZdYm2HLSeB3Wrndt-small.jpg,5PHG9H2MBpivBzAzz,5PHG9H2MBpivBzAzz,4611,Vedrenne Supercassis (0.7l),16069,Fl,fl,Fl,,0.7l,0.7
Vegefeuer Kräuterlikör (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1222_PPpgPcFb2TPN7BMYo-small.jpg,CFueLFzzfKhGSoxRu,CFueLFzzfKhGSoxRu,4612,Vegefeuer Kräuterlikör (0.7l),16129,Fl,fl,Fl,,0.7l,0.7
Velvet Falernum (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2114_eAfiDmcNTuxHL2uSj-small.jpg,fRfwqL2CHJo6CaPsa,fRfwqL2CHJo6CaPsa,4623,Velvet Falernum (0.7l),16088,Fl,fl,Fl,,0.7l,0.7
Verpoorten Eierlikör (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1223_rA8gBDqrygzBD3ZAQ-small.jpg,puMcHgY6LwQgKn7Mb,puMcHgY6LwQgKn7Mb,4626,Verpoorten Eierlikör (0.7l),16140,Fl,fl,Fl,,0.7l,0.7
Villa Massa Limoncello (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1223_6MxLrdyk2We4uG7Nr-small.jpg,gZas3HJnXaEcpyscc,gZas3HJnXaEcpyscc,4651,Villa Massa Limoncello (0.7l),16118,Fl,fl,Fl,,0.7l,0.7
Zoladkowa Gorzka Black Cherry Likör (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1943_p43DKpqdGbGdBhbfZ-small.jpg,z7aGTf6BhAARa3xg8,z7aGTf6BhAARa3xg8,5124,Zoladkowa Gorzka Black Cherry Likör (0.5l),16162,Fl,fl,Fl,,0.5l,0.5
Zoladkowa Gorzka Fig Likör (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1224_9qJEpNFfeYXAWj2vM-small.jpg,37vET86h8AXKYWPQR,37vET86h8AXKYWPQR,5125,Zoladkowa Gorzka Fig Likör (0.5l),16163,Fl,fl,Fl,,0.5l,0.5
Zoladkowa Gorzka Mint Likör (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1224_mJ7CwLtMqjRypmvHg-small.jpg,R4D6rjnLpaAswJoLd,R4D6rjnLpaAswJoLd,5126,Zoladkowa Gorzka Mint Likör (0.5l),16161,Fl,fl,Fl,,0.5l,0.5
Zoladkowa Gorzka Traditional Likör (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1224_gT38c4XGLbxd36L3f-small.jpg,eu5pKFsgYLKeeZf5a,eu5pKFsgYLKeeZf5a,5127,Zoladkowa Gorzka Traditional Likör (0.7l),16160,Fl,fl,Fl,,0.7l,0.7
